id,name,vlsr,Tb
1644,3C286,-99.9977,0.0834135
1645,3C286,-100.159,0.0129387
1646,3C286,-100.32,-0.0608654
1647,3C286,-100.481,0.0640772
1648,3C286,-100.642,-0.0848508
1649,3C286,-100.803,0.111803
1650,3C286,-100.964,-0.142483
1651,3C286,-101.125,-0.165433
1652,3C286,-101.286,0.175276
1653,3C286,-101.447,-0.0103783
1654,3C286,-101.608,-0.0350801
1655,3C286,-101.769,0.0652621
1656,3C286,-101.93,-0.215826
1657,3C286,-102.091,0.150294
1658,3C286,-102.252,-0.203671
1659,3C286,-102.413,-0.0198976
1660,3C286,-102.574,0.127908
1661,3C286,-102.735,0.236844
1662,3C286,-102.896,0.149429
1663,3C286,-103.057,-0.183327
1664,3C286,-103.218,-0.246971
1665,3C286,-103.379,0.358679
1666,3C286,-103.54,-0.27734
1667,3C286,-103.701,-0.0356705
1668,3C286,-103.862,0.175669
1669,3C286,-104.023,-0.00796271
1670,3C286,-104.184,-0.311878
1671,3C286,-104.345,0.072804
1672,3C286,-104.506,-0.032655
1673,3C286,-104.667,0.11256
1674,3C286,-104.829,0.0565213
1675,3C286,-104.99,-0.377054
1676,3C286,-105.151,0.181684
1677,3C286,-105.312,0.163279
1678,3C286,-105.473,-0.0799594
1679,3C286,-105.634,-0.0454923
1680,3C286,-105.795,-0.0124317
1681,3C286,-105.956,0.0431326
1682,3C286,-106.117,-0.036858
1683,3C286,-106.278,0.0719463
1684,3C286,-106.439,0.0441877
1685,3C286,-106.6,0.0266935
1686,3C286,-106.761,-0.0373311
1687,3C286,-106.922,0.0647017
1688,3C286,-107.083,0.162002
1689,3C286,-107.244,0.011268
1690,3C286,-107.405,-0.0622144
1691,3C286,-107.566,-0.180147
1692,3C286,-107.727,-0.0889491
1693,3C286,-107.888,-0.0593338
1694,3C286,-108.049,0.145486
1695,3C286,-108.21,0.0356833
1696,3C286,-108.371,0.0925613
1697,3C286,-108.532,-0.0348447
1698,3C286,-108.693,0.0998622
1699,3C286,-108.854,-0.0663208
1700,3C286,-109.015,0.313386
1701,3C286,-109.176,0.08199
1702,3C286,-109.337,-0.0289885
1703,3C286,-109.498,-0.0772657
1704,3C286,-109.659,-0.107471
1705,3C286,-109.82,0.010158
1706,3C286,-109.981,-0.170698
1707,3C286,-110.142,0.165521
1708,3C286,-110.303,0.161042
1709,3C286,-110.464,0.0121474
1710,3C286,-110.625,0.233554
1711,3C286,-110.787,0.391357
1712,3C286,-110.948,-0.414614
1713,3C286,-111.109,0.242084
1714,3C286,-111.27,0.576605
1715,3C286,-111.431,0.311967
1716,3C286,-111.592,-0.0216384
1717,3C286,-111.753,-0.387736
1718,3C286,-111.914,0.0731715
1719,3C286,-112.075,-0.304429
1720,3C286,-112.236,0.857827
1721,3C286,-112.397,0.0631577
1722,3C286,-112.558,-0.210905
1723,3C286,-112.719,-0.366326
1724,3C286,-112.88,-0.686203
1725,3C286,-113.041,0.191184
1726,3C286,-113.202,0.0153864
1727,3C286,-113.363,0.549588
1728,3C286,-113.524,-0.56363
1729,3C286,-113.685,0.666263
1730,3C286,-113.846,0.296101
1731,3C286,-114.007,-0.312405
1732,3C286,-114.168,0.1128
1733,3C286,-114.329,-0.240868
1734,3C286,-114.49,0.219091
1735,3C286,-114.651,-0.12854
1736,3C286,-114.812,-0.114085
1737,3C286,-114.973,0.0477936
1738,3C286,-115.134,-0.320028
1739,3C286,-115.295,0.143467
1740,3C286,-115.456,0.383537
1741,3C286,-115.617,-0.246953
1742,3C286,-115.778,-0.148954
1743,3C286,-115.939,-0.315515
1744,3C286,-116.1,-0.229217
1745,3C286,-116.261,-0.112076
1746,3C286,-116.422,0.120804
1747,3C286,-116.583,-0.367233
1748,3C286,-116.744,0.117925
1749,3C286,-116.906,-0.864187
1750,3C286,-117.067,1.12987
1751,3C286,-117.228,0.180845
1752,3C286,-117.389,0.0730091
1753,3C286,-117.55,0.257021
1754,3C286,-117.711,0.179812
1755,3C286,-117.872,-0.366199
1756,3C286,-118.033,0.552346
1757,3C286,-118.194,-0.167931
1758,3C286,-118.355,0.0548138
1759,3C286,-118.516,-0.560669
1760,3C286,-118.677,-1.19897
1761,3C286,-118.838,-0.487336
1762,3C286,-118.999,0.0268191
1763,3C286,-119.16,0.412974
1764,3C286,-119.321,-0.0204375
1765,3C286,-119.482,0.637536
1766,3C286,-119.643,0.685404
1767,3C286,-119.804,-0.0371398
1768,3C286,-119.965,0.242428
1769,3C286,-120.126,-0.561936
1770,3C286,-120.287,-0.259942
1771,3C286,-120.448,-1.03723
1772,3C286,-120.609,-0.0405427
1773,3C286,-120.77,-0.572211
1774,3C286,-120.931,0.198697
1775,3C286,-121.092,-0.00754786
1776,3C286,-121.253,-0.563184
1777,3C286,-121.414,-0.369756
1778,3C286,-121.575,-0.844806
1779,3C286,-121.736,0.322189
1780,3C286,-121.897,0.435032
1781,3C286,-122.058,0.17822
1782,3C286,-122.219,1.13356
1783,3C286,-122.38,-0.0341631
1784,3C286,-122.541,0.612714
1785,3C286,-122.702,-0.0713108
1786,3C286,-122.864,0.861888
1787,3C286,-123.025,0.125841
1788,3C286,-123.186,-0.515353
1789,3C286,-123.347,-0.125513
1790,3C286,-123.508,-0.314263
1791,3C286,-123.669,-0.38272
1792,3C286,-123.83,-0.404056
1793,3C286,-123.991,0.455728
1794,3C286,-124.152,-0.0727063
1795,3C286,-124.313,-0.521871
1796,3C286,-124.474,0.0963931
1797,3C286,-124.635,-0.557476
1798,3C286,-124.796,-0.187894
1799,3C286,-124.957,0.256541
1800,3C286,-125.118,-0.491724
1801,3C286,-125.279,-0.51031
1802,3C286,-125.44,0.312087
1803,3C286,-125.601,-0.0832665
1804,3C286,-125.762,-0.401477
1805,3C286,-125.923,0.750758
1806,3C286,-126.084,-0.27937
1807,3C286,-126.245,0.0363017
1808,3C286,-126.406,-0.284229
1809,3C286,-126.567,0.0267966
1810,3C286,-126.728,-0.267119
1811,3C286,-126.889,-0.153897
1812,3C286,-127.05,-0.486002
1813,3C286,-127.211,0.437235
1814,3C286,-127.372,-0.777161
1815,3C286,-127.533,-0.0392652
1816,3C286,-127.694,0.313883
1817,3C286,-127.855,-1.12312
1818,3C286,-128.016,0.567149
1819,3C286,-128.177,0.132267
1820,3C286,-128.338,-0.0546115
1821,3C286,-128.499,0.449187
1822,3C286,-128.66,1.04013
1823,3C286,-128.822,0.0307638
1824,3C286,-128.983,-0.148897
1825,3C286,-129.144,0.185929
1826,3C286,-129.305,0.742619
1827,3C286,-129.466,-0.214129
1828,3C286,-129.627,-0.484385
1829,3C286,-129.788,0.320462
1830,3C286,-129.949,-0.0342746
1831,3C286,-130.11,-0.137288
1832,3C286,-130.271,-0.291408
1833,3C286,-130.432,-0.245601
1834,3C286,-130.593,-0.345848
1835,3C286,-130.754,-0.0317435
1836,3C286,-130.915,-0.00624275
1837,3C286,-131.076,-0.195855
1838,3C286,-131.237,0.566772
1839,3C286,-131.398,0.210314
1840,3C286,-131.559,0.300305
1841,3C286,-131.72,-0.147486
1842,3C286,-131.881,-0.664342
1843,3C286,-132.042,-0.659668
1844,3C286,-132.203,0.779174
1845,3C286,-132.364,-0.022551
1846,3C286,-132.525,-0.183434
1847,3C286,-132.686,-0.204648
1848,3C286,-132.847,0.270196
1849,3C286,-133.008,-0.438597
1850,3C286,-133.169,0.563749
1851,3C286,-133.33,-0.605031
1852,3C286,-133.491,0.0340397
1853,3C286,-133.652,0.273423
1854,3C286,-133.813,0.3029
1855,3C286,-133.974,-0.215007
1856,3C286,-134.135,0.164246
1857,3C286,-134.296,0.225697
1858,3C286,-134.457,-0.113135
1859,3C286,-134.618,0.115797
1860,3C286,-134.78,-0.313101
1861,3C286,-134.941,-0.134392
1862,3C286,-135.102,-0.967985
1863,3C286,-135.263,0.55205
1864,3C286,-135.424,-0.213424
1865,3C286,-135.585,-0.907871
1866,3C286,-135.746,-0.107328
1867,3C286,-135.907,-0.226526
1868,3C286,-136.068,-0.136615
1869,3C286,-136.229,-0.270637
1870,3C286,-136.39,-0.206948
1871,3C286,-136.551,0.282984
1872,3C286,-136.712,-0.414431
1873,3C286,-136.873,0.17259
1874,3C286,-137.034,-0.890773
1875,3C286,-137.195,-0.407574
1876,3C286,-137.356,-0.341356
1877,3C286,-137.517,-0.258625
1878,3C286,-137.678,-0.0457863
1879,3C286,-137.839,0.272904
1880,3C286,-138,0.620355
1881,3C286,-138.161,-0.29861
1882,3C286,-138.322,0.149657
1883,3C286,-138.483,-0.0461958
1884,3C286,-138.644,-0.134107
1885,3C286,-138.805,0.24607
1886,3C286,-138.966,-0.860819
1887,3C286,-139.127,0.167032
1888,3C286,-139.288,0.880346
1889,3C286,-139.449,0.0416664
1890,3C286,-139.61,0.04418
1891,3C286,-139.771,-0.932927
1892,3C286,-139.932,0.402713
1893,3C286,-140.093,-0.089689
1894,3C286,-140.254,-0.386302
1895,3C286,-140.415,-0.747738
1896,3C286,-140.576,-0.326427
1897,3C286,-140.737,-0.0465635
1898,3C286,-140.899,0.422762
1899,3C286,-141.06,0.333022
1900,3C286,-141.221,0.426672
1901,3C286,-141.382,-0.7276
1902,3C286,-141.543,-0.434936
1903,3C286,-141.704,0.890479
1904,3C286,-141.865,-0.508963
1905,3C286,-142.026,-0.283112
1906,3C286,-142.187,-0.841886
1907,3C286,-142.348,-0.37075
1908,3C286,-142.509,0.0706969
1909,3C286,-142.67,-0.584598
1910,3C286,-142.831,0.790347
1911,3C286,-142.992,0.231759
1912,3C286,-143.153,0.447009
1913,3C286,-143.314,-0.442751
1914,3C286,-143.475,-0.337236
1915,3C286,-143.636,-0.194453
1916,3C286,-143.797,0.343094
1917,3C286,-143.958,-0.584169
1918,3C286,-144.119,-0.0863272
1919,3C286,-144.28,0.173882
1920,3C286,-144.441,0.102726
1921,3C286,-144.602,0.253099
1922,3C286,-144.763,-0.163534
1923,3C286,-144.924,0.344316
1924,3C286,-145.085,-0.183423
1925,3C286,-145.246,-0.390949
1926,3C286,-145.407,-0.401772
1927,3C286,-145.568,-0.136846
1928,3C286,-145.729,0.0160282
1929,3C286,-145.89,0.696996
1930,3C286,-146.051,-0.00502914
1931,3C286,-146.212,0.431872
1932,3C286,-146.373,-0.287923
1933,3C286,-146.534,-0.382569
1934,3C286,-146.695,-0.236017
1935,3C286,-146.857,0.250813
1936,3C286,-147.018,-0.501837
1937,3C286,-147.179,0.433848
1938,3C286,-147.34,-0.744441
1939,3C286,-147.501,0.204454
1940,3C286,-147.662,-0.163343
1941,3C286,-147.823,0.55419
1942,3C286,-147.984,0.0109445
1943,3C286,-148.145,0.0807818
1944,3C286,-148.306,0.0715513
1945,3C286,-148.467,0.329893
1946,3C286,-148.628,0.91969
1947,3C286,-148.789,0.688789
1948,3C286,-148.95,-0.00220846
1949,3C286,-149.111,-0.185865
1950,3C286,-149.272,0.0410869
1951,3C286,-149.433,0.673038
1952,3C286,-149.594,0.378432
1953,3C286,-149.755,0.365663
1954,3C286,-149.916,-0.360839
1955,3C286,-150.077,0.365006
1956,3C286,-150.238,0.0488699
1957,3C286,-150.399,0.644666
1958,3C286,-150.56,0.163241
1959,3C286,-150.721,0.226137
1960,3C286,-150.882,-0.195759
1961,3C286,-151.043,0.0140205
1962,3C286,-151.204,0.22929
1963,3C286,-151.365,0.00659171
1964,3C286,-151.526,0.115418
1965,3C286,-151.687,-0.630404
1966,3C286,-151.848,0.172803
1967,3C286,-152.009,0.455697
1968,3C286,-152.17,0.359608
1969,3C286,-152.331,-0.373772
1970,3C286,-152.492,-0.939936
1971,3C286,-152.654,0.699906
1972,3C286,-152.815,0.0100638
1973,3C286,-152.976,-0.495805
1974,3C286,-153.137,0.205115
1975,3C286,-153.298,-0.550826
1976,3C286,-153.459,-0.551852
1977,3C286,-153.62,-0.248784
1978,3C286,-153.781,0.0746875
1979,3C286,-153.942,-0.657986
1980,3C286,-154.103,-0.336421
1981,3C286,-154.264,-0.382736
1982,3C286,-154.425,0.190397
1983,3C286,-154.586,-0.341432
1984,3C286,-154.747,-0.545517
1985,3C286,-154.908,0.361838
1986,3C286,-155.069,-0.177695
1987,3C286,-155.23,-0.571656
1988,3C286,-155.391,0.969532
1989,3C286,-155.552,0.221878
1990,3C286,-155.713,-0.131264
1991,3C286,-155.874,-0.382911
1992,3C286,-156.035,-0.530026
1993,3C286,-156.196,0.0934724
1994,3C286,-156.357,0.390192
1995,3C286,-156.518,-0.535311
1996,3C286,-156.679,-0.645159
1997,3C286,-156.84,-0.169217
1998,3C286,-157.001,-0.28223
1999,3C286,-157.162,-0.0903405
2000,3C286,-157.323,0.317888
2001,3C286,-157.484,0.264065
2002,3C286,-157.645,0.683025
2003,3C286,-157.806,-0.51576
2004,3C286,-157.967,-0.512441
2005,3C286,-158.128,0.0850914
2006,3C286,-158.289,0.153587
2007,3C286,-158.45,-0.0652997
2008,3C286,-158.611,0.198274
2009,3C286,-158.773,0.0878491
2010,3C286,-158.934,-0.379558
2011,3C286,-159.095,0.667781
2012,3C286,-159.256,0.260113
2013,3C286,-159.417,-0.0661012
2014,3C286,-159.578,-0.347908
2015,3C286,-159.739,-0.415729
2016,3C286,-159.9,-0.940861
2017,3C286,-160.061,0.167234
2018,3C286,-160.222,0.472541
2019,3C286,-160.383,0.672633
2020,3C286,-160.544,0.154865
2021,3C286,-160.705,-0.260182
2022,3C286,-160.866,0.469694
2023,3C286,-161.027,-0.122124
2024,3C286,-161.188,-0.0609978
2025,3C286,-161.349,0.175129
2026,3C286,-161.51,-0.0731137
2027,3C286,-161.671,0.622858
2028,3C286,-161.832,0.184757
2029,3C286,-161.993,-0.104383
2030,3C286,-162.154,0.700395
2031,3C286,-162.315,1.41896
2032,3C286,-162.476,0.478685
2033,3C286,-162.637,-0.194927
2034,3C286,-162.798,-0.00580254
2035,3C286,-162.959,0.135352
2036,3C286,-163.12,-0.56768
2037,3C286,-163.281,-0.152005
2038,3C286,-163.442,0.163969
2039,3C286,-163.603,0.299036
2040,3C286,-163.764,-0.549188
2041,3C286,-163.925,0.448454
2042,3C286,-164.086,0.448779
2043,3C286,-164.247,0.231342
2044,3C286,-164.408,-0.691784
2045,3C286,-164.569,0.561759
2046,3C286,-164.731,-0.504984
2047,3C286,-164.892,0.838969

